source_har,search_query,page,rank_in_page,record_kind,source_object,rc_type,content_type,content_id,uuid,title,content,content_chars,author_id,author_nickname,create_time_utc,show_time_utc,source_url,entity_data_id,dedupe_key
www.nowcoder.com.har,商业分析面经,10,9,POST,contentData,207,250,353156982976749568,3a9bc274fbd34714966ac291eba8c748,京东商业分析许愿～,顺利的话分享面经回馈牛客...—————————————————— 9.16 HR面 求求东哥收了我这个弟弟8 [面试必过][顺利签约][顺利毕业][明天发offer][来个offer][offer+1][锦鲤附体],108,773444633,懒鱼卧,2020-09-16 06:01:12 UTC,2020-09-29 12:05:59 UTC,https://www.nowcoder.com/feed/main/detail/3a9bc274fbd34714966ac291eba8c748,512645,uuid:3a9bc274fbd34714966ac291eba8c748
www.nowcoder.com.har,商业分析面经,10,10,POST,contentData,207,250,353156953146859520,6faaa91933d043aa81234859005820ea,蚂蚁数据/商业分析面经,秋招 蚂蚁-战略分析线-商业决策部 数据分析师 面经 （每次面试前都发了邀请邮件，这期间和一位hr用钉钉对接了所有流程） 一面 8月下旬的某天 1.自我介绍 2.介绍一下最近在做的实习 最近在一家券商的衍生品部门实习...(1)数据分析师的成长路径？ 面试官解释了蚂蚁对商业分析师的需求是怎么来的，定位是怎样的，和别的公司有什么差别，有怎样的要求，然后说发展看选择，可以在业务线纵深发展/轮换以后往商业战略方向。...回馈牛客，春招到秋招期间看了很多面经、及时了解了很多招聘信息才拿到这个意向书。。...不方便透***r /> (3)能力要求 基本的数据分析能力+商业理解能力 三面（hr面） 二面后3天 1.自我介绍 2.学生组织的工作经历 (1)部门主要做什么的 (2)怎么完成工作 (3)如何分配任务...介绍一下商业决策部 bi是中台的参谋，从帮助具体部门用数据分析业务&解决问题到对行业、竞对的研究理解到提出业务战略并跟踪实施效果、及时调整方向 二面 一面后10天 1.自我介绍 2.介绍一下某个项目里自己的工作,461,103648916,牛客103648916号,2020-09-12 09:38:32 UTC,2020-09-12 09:40:25 UTC,https://www.nowcoder.com/feed/main/detail/6faaa91933d043aa81234859005820ea,508158,uuid:6faaa91933d043aa81234859005820ea
www.nowcoder.com.har,商业分析面经,10,11,POST,contentData,207,250,353156943709675520,fa95dffb844d428fb4e31ec88809c681,去哪儿运营实习面经,为什么想做运营（本人是商业分析专业） 2. 运营需要什么技术 3. 你做过的项目最满意的是哪一个 4. （一道笔试题）估算北京市宠物医院的个数 5. 井盖为什么是圆的（是的就是这个问题很想吐槽 6....你如何对一个三岁小孩解释数据分析？,119,202952647,叮叮一,2020-09-11 05:16:48 UTC,2020-09-11 05:18:36 UTC,https://www.nowcoder.com/feed/main/detail/fa95dffb844d428fb4e31ec88809c681,506618,uuid:fa95dffb844d428fb4e31ec88809c681
www.nowcoder.com.har,商业分析面经,10,12,POST,contentData,207,250,353156914085306368,7bfb010c0bb944c3bf335fe19380a30f,美团商业分析HR面经-体验极差,怀着比较轻松的心情来到最后一关HR面试 面试官是个男的，准时上线 在面试过程中态度比较傲慢，直接问家庭情况父母职业等。 最过分的是他表示美团校招一定要先去实习才行，之后才考虑转正，我不知道这是这个HR的个人行为还是整个公司的导向，我觉得很过分，这几年美团什么口碑自己不知道吗。 面试最后HR直接表示不喜欢我，就结束了面试，体验很不好。 后续更新：有校招组打电话来说查看了录像，我说的情况属实，他们已经严肃批评了该HR。虽然我知道我肯定是凉了，但是这个比较直爽的态度我还是比较肯定。“一定要先去实习才行，之后才考虑转正”是该HR表述的严重问题，我个人猜测就是为了卡我。,283,602055752,郭哥,2020-09-07 09:00:34 UTC,2020-09-07 12:55:31 UTC,https://www.nowcoder.com/feed/main/detail/7bfb010c0bb944c3bf335fe19380a30f,501936,uuid:7bfb010c0bb944c3bf335fe19380a30f
www.nowcoder.com.har,商业分析面经,10,13,POST,contentData,207,250,353156887434698752,d26bd6de40724241bce03a0552310cdf,美团商业分析一面面经,又说商业分析探索期做什么，发展期做什么，平稳期做什么。...1.首先自我介绍，巴拉巴拉说了一堆 2.然后开始问项目问题，项目实在是太水了🙃🙃 3.问你理解的商业分析是怎么样的? 4.你未来的职业规划是怎么样的？ 又问求职行业呢？...5.然后面试官开始非常详细的介绍他们事业部，初期做什么，中期做什么，后期做什么，,157,810475022,牛客810475022号,2020-09-03 08:14:54 UTC,2020-09-03 08:19:16 UTC,https://www.nowcoder.com/feed/main/detail/d26bd6de40724241bce03a0552310cdf,497690,uuid:d26bd6de40724241bce03a0552310cdf
www.nowcoder.com.har,商业分析面经,10,14,POST,contentData,207,250,353156861887193088,875f14d43dbd460f97eb8c4439207f89,美团商业分析一面面经,并且面试官觉得数据分析的能力其实大家都有，重要的是业务能力（我也觉得是😭但是没有相关实习仅靠看一些书和帖子真的不知道还有什么办法提高）面试官真的非常温柔又有耐心了！...我说是，但是在看一些书 4.介绍一下你看的书，和你觉得书中让你觉得有触动的地方（面试官可以很快的get到我说的内容，可能是我说精益数据分析中的案例是在是太经典了，但是面试官也说实际和书上写的很不同的，业务上很多变,191,364094955,牛客364094955号,2020-08-30 23:41:06 UTC,2020-08-30 23:45:49 UTC,https://www.nowcoder.com/feed/main/detail/875f14d43dbd460f97eb8c4439207f89,493676,uuid:875f14d43dbd460f97eb8c4439207f89
www.nowcoder.com.har,商业分析面经,10,15,POST,contentData,207,250,353156833739218944,144fdf5d84f94634b431ae5bf08a7f8c,美团 商业分析 面经 （已意向书）,我看到以往美团的商业分析都只面两轮业务面+hr面的，不太懂为什么自己还要再面一轮......不清楚三面是和总监聊业务还是和hr聊，希望有人能帮我解答一下～...反问：美团的商业分析培养机制（大佬介绍了20分钟，大致意思是美团商分类似咨询，需要有全局观和战略思维，有一些成熟的框架可以学习和使用，成长会很快，商分部门独立且话语权较高） 最后面试官告知后面我还有一轮...购物补贴带来的缺点和问题 反问 看重对业务的理解和分析问题的能力，考察场景预设题的分析逻辑。...面完几十分钟收到约复试的电话，周五复试完成再继续更新面经～ ------------更新---------------- 8月28日二面： 职业规划 学习生活中的困难 你认为自身的优缺点是什么？...当晚接到二面通过的电话，但hr和我约了下周复试，,357,402434844,SissyDeng,2020-08-26 06:39:44 UTC,2020-09-16 03:03:03 UTC,https://www.nowcoder.com/feed/main/detail/144fdf5d84f94634b431ae5bf08a7f8c,489206,uuid:144fdf5d84f94634b431ae5bf08a7f8c
www.nowcoder.com.har,商业分析面经,10,16,POST,contentData,207,250,353156833072324608,eb4fa6c1a08b4f518c172385fb222d04,【美团】商业分析一二面面经,美团到店，我的流程是这样的大家可以参考一下。 8.15完成笔试，8.17收到电话约面，8.19视频一面，8.24收到电话约二面，8.26视频二面。 【一面，30min】 两个面试官，主要问了简历上的项目，没有业务题 【二面，20min】 一个面试官，还是简历上的项目，没有业务题。最后问了意向工作地点，选择工作考虑哪些因素。 我的面试没多***价值，基本都是针对我简历上的提问。然后问了面试官，说二面如果过了就是HR面~,210,890294906,Tracy21,2020-08-26 04:56:46 UTC,2020-08-26 06:26:59 UTC,https://www.nowcoder.com/feed/main/detail/eb4fa6c1a08b4f518c172385fb222d04,489117,uuid:eb4fa6c1a08b4f518c172385fb222d04
www.nowcoder.com.har,商业分析面经,10,17,POST,contentData,207,250,353156796137283584,27006230e2484de0a692940e257446dd,许愿信也科技的商业分析岗，有大佬分享一下笔面经吗？,刚刚投递了信也科技的商业分析师岗，牛客网上的笔面经有点少啊，有没有大佬能分享一下？,41,597036894,寒江钓鱼,2020-08-20 08:58:00 UTC,2020-08-20 09:00:33 UTC,https://www.nowcoder.com/feed/main/detail/27006230e2484de0a692940e257446dd,483504,uuid:27006230e2484de0a692940e257446dd
www.nowcoder.com.har,商业分析面经,10,18,POST,contentData,207,250,353156781637574656,38fb969ca32548b99a98ef3d0217d642,B站产品运营（主站商业中心）一面面经,上周五下午一面，分享个面经，求过 1、简单介绍一下两段实习经历 2、评价一下自己的分析能力 3、平常在B站看什么？,57,379017837,Hsxuan_10969,2020-08-18 10:03:26 UTC,2020-08-18 10:17:15 UTC,https://www.nowcoder.com/feed/main/detail/38fb969ca32548b99a98ef3d0217d642,481184,uuid:38fb969ca32548b99a98ef3d0217d642
www.nowcoder.com.har,商业分析面经,10,19,POST,contentData,207,250,353156779603337216,3846f15605ef423fa11bb071a3fd59fb,京东商业分析 一二面面经,第一次发面经，攒人品呀！...5.职业规划 6.觉得在数据分析这块上有什么擅长的方面？有什么不擅长的地方？ 7. 你的性格是怎样的？ 8.如果给你一个新的项目你会怎么做？遇到delay怎么处理？ 9.过去最大的成就是什么？,111,193160213,皮卡壳,2020-08-18 06:27:30 UTC,2020-08-18 06:28:57 UTC,https://www.nowcoder.com/feed/main/detail/3846f15605ef423fa11bb071a3fd59fb,480871,uuid:3846f15605ef423fa11bb071a3fd59fb
www.nowcoder.com.har,商业分析面经,11,1,POST,contentData,207,250,353156748913614848,c362937ca63c476fba440ba0a4b1b1de,京东商业分析一面面经,视频面 提早进入会议就直接提早开始了，大概25min 1、自我介绍 2、除了学术和实习以外的课外活动 3、优缺点 4、职业规划 5、想回国还是待国外，意向城市有没有偏好 6、反问 攒人品求二面～,97,901556866,Shirley🌿☔️🍋,2020-08-13 05:56:59 UTC,2020-08-13 05:58:47 UTC,https://www.nowcoder.com/feed/main/detail/c362937ca63c476fba440ba0a4b1b1de,475830,uuid:c362937ca63c476fba440ba0a4b1b1de
www.nowcoder.com.har,商业分析面经,11,2,POST,contentData,207,250,353156747797929984,680ac4f29273476e8f4c8e9175341628,字节秋招游戏商业分析面经分享➕求队友一起准备,某游戏收入下降怎么分析原因，并且给出一些解决方案...面试官说业务题超乎他的意料，因为我没有商业方面的实习，觉着挺机灵的。 2.这个岗位平时的工作内容。...具体的忘记了，大概意思就是结合数据联系商业思维寻找原因提出优化建议，而且会分几个track来一起完成工作。...8.9 晚上8点一面 1.自我介绍 2.做项目的时候最有成就感的事情 3.十年职业规划是什么样的 4.你觉着你有什么样的优势，值得让我向领导推荐你 5.业务题：,215,386408735,牛客386408735号,2020-08-13 03:13:43 UTC,2020-08-13 18:28:01 UTC,https://www.nowcoder.com/feed/main/detail/680ac4f29273476e8f4c8e9175341628,475662,uuid:680ac4f29273476e8f4c8e9175341628
www.nowcoder.com.har,商业分析面经,11,3,POST,contentData,207,250,353156740134936576,fea2e5e9651d48a598dc219ca426331e,商业分析 京东新浪 面经,商业分析师 京东 第一轮专业面，约好的11点电面，10点就打了电话过来，加了微信开始视频面试，深挖简历，对于实习经历问的很细，包括自己的收获，遇到的难题以及如何解决，分析一个陌生行业如何下手，用过那些调研方法,104,316269376,轰轰烈烈代价无限,2020-08-12 03:00:19 UTC,2020-08-12 03:08:28 UTC,https://www.nowcoder.com/feed/main/detail/fea2e5e9651d48a598dc219ca426331e,474391,uuid:fea2e5e9651d48a598dc219ca426331e
www.nowcoder.com.har,商业分析面经,11,4,POST,contentData,207,250,353156740067827712,37607315c60441d799855e26834a174d,美团网商业分析师 面经,美团网商业分析师 商业分析师总共面试了四轮，第一轮第二轮在1天，第三轮和HR面在1天第一天：第一轮是比较junior的人面试早上第一个面的，所以特别专业的没有问到(我后面有一个面商分的小姑娘被问到DAU...HR面小姐姐是问的很详细，但是我觉得主要是我犯了两个错误，第一，对于商业分析岗位的工作内容又跟小姐姐确认了一遍，因为官方的描述很笼统，之前有个小伙伴一直强调是数据分析但是面试过程中面试官并不是这么说的所以我又很傻的问了下面试官这个工作的内容...anyway，可以安慰自己的一点就是在linkedin上面查美团商业分析的人的background都不是很好，好吧。 未来注意的点：不要问HR岗位的问题！对自己简历上的内容一定要很了解!...第三天：第三轮是和到店商业分析的负责人一起面试的先做了自我介绍，然后问了下之前简历上做过一个项目，包括项目背景和项目结果，最后花了20分钟左右的时间做了一个小case，在黄浦区的一家小面馆如何在短时间内收回成本...下降怎么办)然后问到了简历上写的一个尽职调查项目，问了项目的目的和自己在项目的role，接着问了一下数据分析的能力(很重要，因为这个岗位就是数据分析岗)，最后问了一下和其他candidate 相比有什么优势,534,333198328,把思念装进漂流瓶,2020-08-12 02:51:52 UTC,2020-08-12 03:35:49 UTC,https://www.nowcoder.com/feed/main/detail/37607315c60441d799855e26834a174d,474380,uuid:37607315c60441d799855e26834a174d
www.nowcoder.com.har,商业分析面经,11,5,POST,contentData,207,250,353156406889095168,a9d9670c2692498592eacf108f760133,京东商业分析,京东春季实习生 —— 商业分析实习生面经 --------------------------------------------------------------------------- 一面：,100,781506427,牛客781506427号,2020-05-05 08:46:20 UTC,2020-05-05 08:48:41 UTC,https://www.nowcoder.com/feed/main/detail/a9d9670c2692498592eacf108f760133,422373,uuid:a9d9670c2692498592eacf108f760133
www.nowcoder.com.har,商业分析面经,11,6,POST,contentData,207,250,353156371552083968,d6084205a78d4c0d9e2b698c8ef228d1,阿里商业智能数据分析,刚刚接到了阿里商业智能部数据分析实习生的电话面试...更新：接到HR钉钉消息，二面过了，在约三面 吐槽一下，这个流程真的也太慢了 有没有大佬分享一下三面经历~HR说三面是终面业务面，可是我前面也都是业务面呀😂没有交叉面和hr面嘛？...--------------------------------------------------------------------------------------------,210,414648654,Nora要转行成功,2020-04-24 11:23:12 UTC,2020-05-10 07:32:41 UTC,https://www.nowcoder.com/feed/main/detail/d6084205a78d4c0d9e2b698c8ef228d1,416475,uuid:d6084205a78d4c0d9e2b698c8ef228d1
www.nowcoder.com.har,商业分析面经,11,7,POST,contentData,207,250,353156365763944448,898936a206cf4d779321b0610e85a21b,京东商业分析面经（攒人品许愿）,我来还愿了！！！520收到东哥offer！！谢谢东哥！！！！ 9号全部灯都点亮了，许愿oc🙏🙏🙏 二面和hr面同一天进行的，二面就是挖简历（可能因为过去经历比较相关），hr面就是问问你为什么想来京东、你是哪里人、对这个岗位的认识这类话题，很闲聊。 hr说一到两周内下offer，不知道池子深不深，总之许愿吧 24号中午发现官网变成复试待安排了，希望是一面通过的意思🙏 22号接到面试通知，23号下午六点半电话面，耗时28min 1. 自我介绍 2. 深挖简历（这里有一块答得不是很清楚） 3. 工作中的优缺点 4. 职业规划 5. 你对商分这个岗位的理解 6.偏好商分的哪块工作（因为后来说部门内会根据偏好培养,305,219406986,djdihglls,2020-04-23 11:48:53 UTC,2020-05-20 08:30:28 UTC,https://www.nowcoder.com/feed/main/detail/898936a206cf4d779321b0610e85a21b,415584,uuid:898936a206cf4d779321b0610e85a21b
www.nowcoder.com.har,商业分析面经,11,8,POST,contentData,207,250,353156356813299712,26610adb5a2d4f789c62782490be0685,京东 商业分析实习 面经,6、数据分析的整个流程讲一下，数据分析报告是怎么写的 7、你未来的职业规划是怎样的 8、提问环节 后续看官网通知，我估计没后续了🙃 提问很常规，是京东金融下面支付业务的商业分析部门，感觉是强业务导向，...技术方面没问问题 第一次在牛客网上写面经，希望能对大家有所帮助[加油]...坑死自己了😐 面试官是女生，感觉有点严肃的样子，面试时长30min 1、首先是自我介绍 2、然后问了实习经历，主要做过的分析，详细过程讲一下 3、你觉得数据分析师的职责是什么，应该具备哪些资质 4、从事数据分析...，你的优势和劣势是什么 5、数据分析的工具会哪些，SQL会的吧？,281,123170557,牛客123111,2020-04-22 04:02:08 UTC,2020-04-22 04:57:37 UTC,https://www.nowcoder.com/feed/main/detail/26610adb5a2d4f789c62782490be0685,414154,uuid:26610adb5a2d4f789c62782490be0685
www.nowcoder.com.har,商业分析面经,11,9,POST,contentData,207,250,353156356066713600,c56289609f104d46901703a2b389e4a3,京东 商业分析实习 面经,一面： 面试官很nice，还解释了自己为啥戴口罩。 第一次遇到面试官提前10分钟就在线的，我点开的时候Σ(っ °Д °;)っ怎么对面已经有人了，好感+++++++ 面试时长15min，大概包括自我介绍，项目相关，为何选择京东，自己的优势劣势等，感觉问题比较常规。 问了问面试官入职后的培训体系之类的。 最后面试官说后续消息等官方通知。 4.23 官网上变成复试待安排了,184,236366784,一只骨殳子,2020-04-22 02:30:54 UTC,2020-04-23 19:40:19 UTC,https://www.nowcoder.com/feed/main/detail/c56289609f104d46901703a2b389e4a3,414040,uuid:c56289609f104d46901703a2b389e4a3
www.nowcoder.com.har,商业分析面经,11,10,POST,contentData,207,250,353156345710977024,5ac1b6689f27499483a69821b40c7e04,字节跳动内容质量中心经营分析岗（数据/商业分析）三面,字节跳动经营分析岗（或数据分析/商业分析/战略）三面会问些什么呀？好不容易过了前两轮面试，求大佬的经验和指点！另外该岗位在内容质量中心，如果有相关信息或面经也求分享呀！感谢！,87,147608011,牛客147608011号,2020-04-20 04:18:16 UTC,2020-04-20 04:18:16 UTC,https://www.nowcoder.com/feed/main/detail/5ac1b6689f27499483a69821b40c7e04,412441,uuid:5ac1b6689f27499483a69821b40c7e04
www.nowcoder.com.har,商业分析面经,11,11,POST,contentData,207,250,353156304137035776,e319aaac9eb14766963df0487c068787,远景商业分析二面面经,ZOOM视频面试 1、中文自我介绍 2、深挖简历中文问题：问的会比较细，面试官会提出不同假设需要解答 3、深挖简历英文问题 4、Behavioral Question：介绍一件经历过的困难，怎么克服 5、问面试官的问题 希望对大家有所帮助,119,808971916,亮晶晶823,2020-04-11 14:57:10 UTC,2020-04-11 15:18:35 UTC,https://www.nowcoder.com/feed/main/detail/e319aaac9eb14766963df0487c068787,405932,uuid:e319aaac9eb14766963df0487c068787
www.nowcoder.com.har,商业分析面经,11,12,POST,contentData,207,250,353156285703069696,323d2b5e82a847e0875786cecffbeea3,美团点评商业分析一面面经,来回馈面经~ 自我介绍。 对美团的了解。 从之前的某份经历中学到了什么？拿到一个数据怎么分析？如何与业务联系？（说的逻辑有点点混乱orz） 职业规划。 性格的优缺点。 兴趣爱好。 提问。,93,579075713,XuenR,2020-04-08 11:27:26 UTC,2020-04-09 09:46:08 UTC,https://www.nowcoder.com/feed/main/detail/323d2b5e82a847e0875786cecffbeea3,403037,uuid:323d2b5e82a847e0875786cecffbeea3
www.nowcoder.com.har,商业分析面经,11,13,POST,contentData,207,250,353156275729014784,c65cc13e028e4684a6a9c6efc565c33e,美团商业分析暑期实习一面面经,之前无互联网实习经历。 面试的部门是到店事业群里偏住宿那一块的。 电话面试，全程15分钟，基本都问的简历，没问sql也没问业务。 1.你在之前的实习经历中有取得什么成绩？ 2.具体说一个你的实习项目 3.你对互联网哪个细分领域关注较多？说一下它的发展和盈利模式？ 4.介绍一下你的本科毕业论文。 然后就是问我什么时候能去实习，希望有二面啊 更新一下，第二天中午吃着饭突然就来了二面，问题和一面差不多，也是介绍简历的项目，然后说他们希望能实习六个月以上。,226,259594223,牛客259594223号,2020-04-06 11:54:39 UTC,2020-04-07 04:52:56 UTC,https://www.nowcoder.com/feed/main/detail/c65cc13e028e4684a6a9c6efc565c33e,401475,uuid:c65cc13e028e4684a6a9c6efc565c33e
www.nowcoder.com.har,商业分析面经,11,14,POST,contentData,207,250,353156223249883136,03e18c0666b246c08fd1945ebef66869,美团 商业分析 校招 有最近在面试的朋友吗？,这两天牛客上看到的美团商分面经，感觉基本上都是实习的，有20届校招朋友在面这个岗位的吗？ 距离一面过去一周了，没收到二面消息，状态也一直在一面。。,73,402693215,闲事,2020-03-27 05:56:30 UTC,2020-05-06 03:38:47 UTC,https://www.nowcoder.com/feed/main/detail/03e18c0666b246c08fd1945ebef66869,393425,uuid:03e18c0666b246c08fd1945ebef66869
www.nowcoder.com.har,商业分析面经,11,15,POST,contentData,207,250,353156223090499584,46e20af63fd64c87a415451edb10d8b8,美团 商业分析 校招实习 一面面经,自我介绍 让说一些简历上没有的内容 问了想做什么，商业分析有没有偏好的方向。 然后说了一下二面好像是leader面... 2. 实习经历 问的很细。 3. 项目经历 问的也很细，中间会穿插一些小问题。,100,575601769,serendipity131,2020-03-27 05:25:33 UTC,2020-03-27 06:06:33 UTC,https://www.nowcoder.com/feed/main/detail/46e20af63fd64c87a415451edb10d8b8,393402,uuid:46e20af63fd64c87a415451edb10d8b8
www.nowcoder.com.har,商业分析面经,11,16,POST,contentData,207,250,353155965417627648,c9770ed37f6c45fc883aec66a2af49b0,【2020秋招面经】新浪集团商业管培生及商业分析,投递的是新浪集团商业管培生，在VP面时VP们认为我更适合做分析类工作，于是被调去面新浪微博商业分析岗（未开放校招）。...深圳（上一个问题我回答“深圳优先”） 三、终面（北京亮马桥） 这一面被调来面商业分析了，我也觉得这个岗更加适合我一点。...面经问题： 一、HR面（远程） 早上8点半视频面，互联网公司这么早上班我惊了。...刚好3轮面试都大概写了一下复盘，所以本文就直接放3轮面经，都比较偏behavior，仅供参考。本文首发于知乎专栏【烟波草籽】。...自我介绍 我是哪里人（家、中学、本科、研究所的坐标都问了） 在德银、咨询、互联网等都有经历，为什么选择互联网 why 商业，对商业的理解 商业管培里有很多方向，我最适合哪个最不适合哪个，为什么（我回答完以后其中一个,338,400582661,浮舟201809081846723,2019-12-10 04:53:15 UTC,2020-03-06 09:26:33 UTC,https://www.nowcoder.com/feed/main/detail/c9770ed37f6c45fc883aec66a2af49b0,353540,uuid:c9770ed37f6c45fc883aec66a2af49b0
www.nowcoder.com.har,商业分析面经,11,17,POST,contentData,207,250,353155633824342016,3f95020c0b1f42f59775a62a12c69d30,数据/商业分析面经,数据分析职业规划...提前在家先做一道case案例分析题，制作成ppt，然后面试现场讲，主要内容是根据社交平台上的广告营销数据分析运营方是否成功等等问题 性格做数据分析的优缺点 这个case项目未来如何改善，你遇到了哪些难点...（微博），从DAU下降分析开始，连挖带深入 明略科技： hr面（5min电话）： 薪水、未来发展等等因素，列出你最关注的3条 你理解的数据分析岗位 一面（30min现场）： 来了6个面试官.........美团： 面试题目（一面之前，word文档提交）： case分析题，要求答出美团买菜未来的三条策略，优劣势等等 二面（50min现场）： 数据挖掘项目相关的问题 水转化成石油这个专利如何定价 美团外卖和快驴商户细分...性格是什么样的 之前有什么offer吗 休闲时间干什么 希望有什么样的leader和同事 为什么转专业 顺丰： 一面（25min现场）： SQL手撕连续3天以上存在记录的数据，并求出对应金额总和 常用的产品分析,432,173234413,liziling,2019-09-30 10:19:17 UTC,2019-09-30 10:22:44 UTC,https://www.nowcoder.com/feed/main/detail/3f95020c0b1f42f59775a62a12c69d30,293040,uuid:3f95020c0b1f42f59775a62a12c69d30
www.nowcoder.com.har,商业分析面经,11,18,POST,contentData,207,250,353155587506642944,c7e823e237394b449fe7fc2d80d071e4,美团-商业分析-面经,9.26 美团商业分析 一面 - 业务面 商业分析岗位的理解 最了解美团什么产品 5个美团外卖仪表盘的指标 快驴事业部应该找什么样的商家合作 实习经历 个人规划 二面 - hr面 为什么来美团 为什么选北京,103,488177779,求offer的葡萄,2019-09-26 10:20:52 UTC,2019-09-26 10:31:03 UTC,https://www.nowcoder.com/feed/main/detail/c7e823e237394b449fe7fc2d80d071e4,284658,uuid:c7e823e237394b449fe7fc2d80d071e4
www.nowcoder.com.har,商业分析面经,11,19,POST,contentData,207,250,353155473585152000,3324200c561146ceb4b7c06bab8d7bfb,快手-商业化数据产品面经（offer，面试体验极佳）,分析 二面 对数据产品的理解...秋招里快手的面试体验可以说非常好了 一站式面试，周日连续三面直接拿到offer 第一面：大概是mentor面 介绍实习经历，针对性提问 抖音和快手的对比 为何想做产品不继续做数据,106,184590837,chipsky,2019-09-18 03:49:39 UTC,2019-09-18 04:07:31 UTC,https://www.nowcoder.com/feed/main/detail/3324200c561146ceb4b7c06bab8d7bfb,264974,uuid:3324200c561146ceb4b7c06bab8d7bfb
www.nowcoder.com.har,商业分析面经,12,1,POST,contentData,207,250,353155397743747072,1a624c558f4149078bb68cb707ea5a43,美团商业分析师面经,怎么看待商业分析这个岗位 所有的问题和中间提到的知识原理都是根据我自己的回答延伸的，所以大家一定认真思考自己的回答，不要说自己不知道的东西，熟悉自己的简历。...看了哪些跟数据分析相关的书（正好我这两天再看一本数据分析的书），为什么看这个书，书主要讲什么，书中哪个case你印象最深刻 6....学了哪些课程，大概讲了什么 2. gmv增速降低，分析是什么原因导致 3. AB Testing是什么，怎么运用到我刚刚提到的场景 4.,216,34252886,popo就是我,2019-09-09 12:26:20 UTC,2019-09-29 06:28:17 UTC,https://www.nowcoder.com/feed/main/detail/1a624c558f4149078bb68cb707ea5a43,251986,uuid:1a624c558f4149078bb68cb707ea5a43
www.nowcoder.com.har,商业分析面经,12,2,POST,contentData,207,250,353155372699557888,a96dcc1ad1844deba77a8a8dbd34dd09,京东秋招-商业分析岗位面经分享,你认为一个好的数据分析员需要具备哪些能力 5. 你实习做了什么 6. 你出国读书印象最深的一件事 7. 你的优点 8. 你的缺点 9. 你为什么要来互联网公司做商业分析 10. 你有什么问题？...什么是商业分析？ 你出国留学印象最深刻的一件事？ 你的3-5年的职业规划？ 你没有互联网的实习？ 我你不想去四大吗？ 你对互联网加班怎么看？ 你有什么问题？,177,413172144,举个栗子来,2019-09-06 07:32:46 UTC,2019-09-06 09:38:20 UTC,https://www.nowcoder.com/feed/main/detail/a96dcc1ad1844deba77a8a8dbd34dd09,247461,uuid:a96dcc1ad1844deba77a8a8dbd34dd09
www.nowcoder.com.har,商业分析面经,12,3,POST,contentData,207,250,353155365997060096,a3d2bd523436482cabb13bb7dbd8fc16,京东 商业分析面经,刚刚看到有牛友写了面经，趁还大概记得内容，也整理一下~ 笔试内容：行测、统计学知识、概率论与数理统计 一面：1、首先自我介绍 2、主要聊了项目经验、实习经历 3、问你觉得商业分析的主要职责是什么 4、面试官介绍了部门,108,577941902,小黑板儿,2019-09-05 09:31:38 UTC,2019-09-05 15:45:03 UTC,https://www.nowcoder.com/feed/main/detail/a3d2bd523436482cabb13bb7dbd8fc16,246283,uuid:a3d2bd523436482cabb13bb7dbd8fc16
www.nowcoder.com.har,商业分析面经,12,4,POST,contentData,207,250,353155365724430336,0d86d92c19f94f07bc2b9e5ef97fe489,京东 商业分析面经,2 在京东云事业部的商业分析，工作地点在北辰，部门boss们都很温柔有气质！ 3 技术性要求并不高，但注重逻辑思维，商业敏感性，沟通能力，和自我学习能力。 4 甚至工作内容偏咨询，偏产业研究。...笔试： 行测；简单的机器学习，python，spss甚至sas的基础知识；统计学相关；管理学各种分析方法，比如波士顿矩阵，麦肯锡三层面论等等等。...5 什么是好的商业模式？ 6 提问环节 二面没有答好，但二面老师人真的好，给我了很多中肯的建议。,222,989277960,曲悠长,2019-09-05 08:59:48 UTC,2019-09-05 09:54:33 UTC,https://www.nowcoder.com/feed/main/detail/0d86d92c19f94f07bc2b9e5ef97fe489,246232,uuid:0d86d92c19f94f07bc2b9e5ef97fe489
www.nowcoder.com.har,商业分析面经,12,5,POST,contentData,207,250,353155330899124224,793e606dd9c14df986d182eed4ac3eb3,美团 商业分析 面经分享 ，求offer！,面试官评价：对未来规划很清晰，对于商业分析，还需要更多提升对业务理解的框架性。...（我回答了竞对口碑和饿了么2333 面试官评价：之前做的事情更偏技术，商业分析师需要更多的业务理解和行业理解。...总得来说美团商业分析师的岗位很看重行业理解和业务理解，面试主要是深挖简历，hr小姐姐说互联网实习经历会是加分项。 结果9月会出来，可能还会存在加面。...刚面完，新鲜出炉的面经，分享攒人品，求美团爱我一次！ 一面：电话面，13min 23号下午电话面，很快很效率。 问了实习经历，问了对美团的了解，然后介绍她们部门，然后就结束了。...实习离职之后再被捞回去的可能性 10，实习中你和领导的分工，领导如何评价你的工作 11，校园经历，说一个你通过努力获得成果的经历 12，能否来实习 13，身边有没有同学也在投递美团 14，未来的职业生涯规划 15，在校园里的数据分析和你实习的数据分析有什么区别,398,5831052,-offer会有的！-,2019-08-31 09:30:35 UTC,2019-08-31 16:52:00 UTC,https://www.nowcoder.com/feed/main/detail/793e606dd9c14df986d182eed4ac3eb3,240239,uuid:793e606dd9c14df986d182eed4ac3eb3
