source_har,search_query,page,rank_in_page,record_kind,source_object,rc_type,content_type,content_id,uuid,title,content,content_chars,author_id,author_nickname,create_time_utc,show_time_utc,source_url,entity_data_id,dedupe_key
www.nowcoder.com.har,数据分析面经,11,15,POST,contentData,207,250,930121257314418688,d866a1ada5094a66a75c2b48ab077ce1,腾讯云-infra后台开发-面经,所以问题就是说内部有数据分析问题，有三问题方面。...入职现状就是并发不高，数据量支持低可靠性低，所能利用当前集群资源较少） 13、所以我理解下就是你进去之前，这些数据指标分析处理，并发比较低是吗（有并发、数据量、计算速度、三个层面问题吧。...了，用agent分析，它会通常采用grep进行关键字搜寻，基于搜寻到的进行它自己想法的探索和推理。...之后和面试官说你想具体了解哪方面我和你说下） 28、说说调度系统吧（没有完全参与开发，但深度参与分析和制订。...通过分析发现，任务起来pod下放，中台线程在不断轮询监听状态，这导致性能开销大成本高并发上不去，这一块通过fabric监听回调形式避免串行，通过pod状态异步回调；还有就是队列FIFO，我们采用任务信息...spark调参优化来显著提高计算优化性能） 14、,361,403953447,甘杜华,2026-09-17 07:29:49 UTC,2026-09-17 07:29:49 UTC,https://www.nowcoder.com/feed/main/detail/d866a1ada5094a66a75c2b48ab077ce1,1676372,uuid:d866a1ada5094a66a75c2b48ab077ce1
www.nowcoder.com.har,数据分析面经,11,16,POST,contentData,207,250,927631666258939904,65f19aefcf8a44f091286fe8293eaaa9,面经40：OPPO | 二面 | 嵌入式软件,分析。 ① CPU 占用率怎么看？ FreeRTOS 中可以通过任务运行时间统计功能，查看每个任务的 CPU 占用占比。...比如固件分包传输时，每个数据包增加： 帧头 + 数据长度 + 包序号 + 数据 + CRC 接收端重新计算 CRC，如果不一致，就说明这一包数据在传输过程中出现了错误，可以要求重传。 6....数据校验。 有没有更好的方法 需根据不同场景选择不同的数据校验方式。 OTA 固件升级比较基础的是 CRC。...线程之间怎么传递视频数据？...项目里的摄像头采集到的数据是什么格式？ 14. 画面有延迟、丢帧怎么办？...一般从 CPU 使用率 和 任务栈使用情况 两个维度进行系统性能,304,183142040,机械人的嵌入式之路,2026-09-10 10:37:04 UTC,2026-09-10 10:37:23 UTC,https://www.nowcoder.com/feed/main/detail/65f19aefcf8a44f091286fe8293eaaa9,1674876,uuid:65f19aefcf8a44f091286fe8293eaaa9
www.nowcoder.com.har,数据分析面经,11,17,POST,contentData,207,250,928257596652285952,ce32de3f4128492685fc4be99cf8346b,美团面经-美团算法岗面经-07,以及稳定性分析 面经 04 面试岗位：算法岗 ｜ 面试时间：2025 年 9 月 15...面经 13 面试岗位：算法岗 ｜ 面试时间：2025 年 8 月 29 日 项目深挖 要求手写带参数的装饰器 GBDT与XGBoost核心差异 Transformer位置编码分析 MySQL索引跳跃扫描原理...数据库的主从复制的实现原理 主库和从库之间复制时传的是SQL还是数据行？ 什么场景需要加缓存？缓存和数据库的一致性怎么保证的？如何保证缓存一定被刷新？...数据库高并发场景下出现死锁，你会怎么排查和解决？ 分布式系统中如何保证接口幂等性？你实际项目中怎么处理的？ 算法题：求一个数组中前 K 大的元素，用哪种数据结构比较合适？...，是怎样计算出来的 其中一个数据表现的比较好，成功经验是啥 问第三个项目 这个项目是基于规则的还是基于算法的 为什么不做算法？...是怎么实现的 实习的难点 布隆过滤器的原理 限流有哪些算法9、1t的字符串，找出现次数最多的 几种常见的排序算法，,441,646661816,林小白zii,2026-09-12 04:04:17 UTC,2026-09-12 04:04:17 UTC,https://www.nowcoder.com/feed/main/detail/ce32de3f4128492685fc4be99cf8346b,1675261,uuid:ce32de3f4128492685fc4be99cf8346b
www.nowcoder.com.har,数据分析面经,11,18,POST,contentData,207,250,930451136916488192,fe6445bb29f14704abc3c8a978944cb1,9月了，双非嵌入式的机会差不多到了——别再空等，八股得抓紧了,UART 丢数据常见原因有哪些？你怎么定位？ SPI 和 I2C 在速率、拓扑、应用场景上怎么选？ DMA 解决什么问题？和中断如何配合？...嵌入式大厂面经总结基础八股文专栏：（支持简历辅导，答疑）300K+同学学习，2300+人订阅，包括常考八股文以及大厂面经 为什么说双非的机会「差不多到了」 秋招粗分三段：提前批、正式批、补录。...如何用逻辑分析仪/示波器验证一帧通信是否正常？ 启动流程从复位到 main 大致经过哪些步骤？ 为什么链接脚本、栈地址、向量表对带来很重要？...能加分的不是「用过多少外设」，而是： 你怎么确认时序没问题（示波器 / 逻辑分析仪） 丢字节、总线挂死、从机 NACK 你怎么查 轮询、中断、DMA 你怎么选，代价是什么 3....这也解释了为什么 9 月开始，牛客上双非嵌入式面经突然变多：汇川、工控、模组、物联网、设备厂商，很多都在这段集中面。面法也相对直接——讲项目、抠细节、穿插八股，偶尔再问出差和现场。,425,644676042,Hello_Embed,2026-09-18 05:20:38 UTC,2026-09-18 05:20:38 UTC,https://www.nowcoder.com/feed/main/detail/fe6445bb29f14704abc3c8a978944cb1,1676631,uuid:fe6445bb29f14704abc3c8a978944cb1
www.nowcoder.com.har,数据分析面经,11,19,MOMENT,momentData,201,74,2910749,60575b4f72a042378104e0d3d6ec5040,字节 AI综合研发工程师 一面,在这种跟钱相关的需要高稳定性的场景下，请你分析一下怎么用这个分布式锁 13. 了解数据库的索引吗？有哪些索引？ 14. 刚刚那个创建用户钱包的记录的场景，是不是可以用唯一索引解决？ 15....大概是什么业务：国际支付资金安全 #字节# #面经# #秋招面试记录# ...实习的ai测评，数据集是怎么拿到的 3. 数据集是否有标注？ 4. 用大模型来评测的话吗，可能会有环节，评分会不会不太准，这怎么办？（忘记提到其实数据集中也有对裁判模型的评测了） 5....数据库有哪些隔离级别 6. 业务中一般选择什么级别，为什么 7. 读已提交隔离界别在业务中会有什么问题？可重复读隔离级别呢？ 8. 数据库怎么应对或者防止并发 9.,313,904136007,纯牛马🐮🐴,,2026-09-16 02:16:55 UTC,https://www.nowcoder.com/feed/main/detail/60575b4f72a042378104e0d3d6ec5040,2910749,uuid:60575b4f72a042378104e0d3d6ec5040
www.nowcoder.com.har,数据分析面经,11,20,POST,contentData,207,250,353149599902801920,0a392fc9313d406697ca04ab3a393660,秋招面经,8.23 字节技术中台-数据分析 1.自我介绍，意向了解 2.重点介绍一下阿里的实习 3.数据开发项目介绍 4.数据洞察项目介绍 5.AB实验，贡献，P值 6.SQL题，计算DAU、留存率、用户分层 7....概率题，硬币，正品m个，次品n个，次品两面都是国徽，投掷r次，每次都是国徽，求正品概率 8.业务分析题：字节旗下多个产品，抖音老用户，安装西瓜，对抖音的净影响（过滤除了安装西瓜之外的其他因素，比如衡量对活跃时长的影响,213,86037285,Hooger,2021-08-23 14:14:39 UTC,2021-08-23 14:14:39 UTC,https://www.nowcoder.com/feed/main/detail/0a392fc9313d406697ca04ab3a393660,224124,uuid:0a392fc9313d406697ca04ab3a393660
www.nowcoder.com.har,数据分析面经,12,1,POST,contentData,207,250,928638066950959104,80c0cbb746c94a7dbc939c0dd8914ad6,面经44：诺瓦星云 | 二面 | 嵌入式软件,逻辑分析仪等工具进行测量， 7.OTA、bootloader讲一讲怎么做的？...嵌入式大厂秋招速通，详细介绍了嵌入式校招时遇到的问题及解答， 嵌入式秋招专栏/面经 已有3.9w+同学阅读，40+篇面试经验，70+篇文章帮助大家建立完整知识体系： 1....华为 | 嵌入式软件 | 面经 3. OPPO | 嵌入式软件 | 一面 4. VIVO | 嵌入式软件 | 一面 5. 影石(Insta360) | 嵌入式软件 | 一面 6....5.收到的数据怎么区分是第一包还是第二包？数据正确性如何进行校验？ 回答： 可以去看下数据校验篇的文章，简单地说就是在协议层面定义数据帧格式，通过帧头、帧长度、帧类型以及帧尾等字段对数据包进行识别。...发送端计算校验值并放入数据帧，接收端收到数据后重新计算并与帧中的校验值进行比对，如果一致则认为数据有效，否则认为数据存在错误，并根据协议进行丢弃、重传或者错误处理。 6.怎么具体定位问题原因的？...如果是硬件方面，会重点检查电源、时钟、复位、接口连接以及关键芯片的输入输出信号，使用万用表、示波器、,473,183142040,机械人的嵌入式之路,2026-09-13 05:16:08 UTC,2026-09-13 05:16:27 UTC,https://www.nowcoder.com/feed/main/detail/80c0cbb746c94a7dbc939c0dd8914ad6,1675366,uuid:80c0cbb746c94a7dbc939c0dd8914ad6
www.nowcoder.com.har,数据分析面经,12,2,POST,contentData,207,250,927381887545245696,977c2e674fe741da99e11372233e2264,美团面经-美团算法岗面经-02,QPS大概多少，上线后资源消耗 面经 10 面试岗位：算法岗 ｜ 面试时间：2026 年 3 月 8 日 为什么选择推荐算法而不是搜索或广告算法？ 如果你的推荐结果用户点击率很低，你会怎么分析？...2，怎么用SGD做 手撕：有重复数字的数组的幂集 面经 12 面试岗位：算法岗 ｜ 面试时间：2026 年 3 月 8 日 实习项目拷问半小时 推荐项目拷问十分钟：做的是什么，数据包含什么，什么是AutoInt...请描述项目任务成员的关系及主要的数据库表结构。 如果任务的优先级需要动态调整，比如说根据完成进度或资源变化，如何设计数据库表结构来支持这种动态？...怎么分析特征重要性，怎么分析特征在离线不一致 为什么会用qwen0.5B做多模态表征，为什么不用更大的 讲下tokenizer具体怎么实现的 onerec为什么要用到beamsearch 项目里面用的loss...怎么保证微调的数据质量?评估用的什么模型? 两轮GSPO的区别是什么? 奖励函数设计，两轮训练的loss是怎么变化的?,449,646661816,林小白zii,2026-09-09 18:04:32 UTC,2026-09-09 18:04:32 UTC,https://www.nowcoder.com/feed/main/detail/977c2e674fe741da99e11372233e2264,1674647,uuid:977c2e674fe741da99e11372233e2264
www.nowcoder.com.har,数据分析面经,12,3,POST,contentData,207,250,929665318874513408,f60023be1d034b88852ee6b7a2ca5381,【恒玄科技】嵌入式软件开发一面面经 真上强度了,确认板级连接与片选极性，先用逻辑分析仪验证物理层。 实现初始化、读写 ID、擦除、页编程、状态轮询。 加超时、重试、ECC/CRC（若有）与掉电安全策略。...静态分析调用链 + 最坏局部变量，再留余量。 运行时水位线（填充 pattern）看高水位。 开启栈溢出钩子/MPU 守卫区。 避免任务内大数组、递归、printf 大缓冲。...防栈溢出越界写、防代码区被误写、隔离任务数据。 把外设区标 XN，防数据当代码执行。 可把 DMA 缓冲设为非 Cache 或 Device 属性。...队列：多对一或需要排队的数据消息。 二值/计数信号量：资源计数、ISR 同步任务。 事件组：多条件等待（或/且），适合多源汇聚。 选型看：数据量、一对多、是否 ISR、是否要保留历史消息。 9....有 D-Cache 时，DMA 收发缓冲区为什么容易“数据对不上”？ CPU 看 Cache，DMA 看物理内存，两者可能不一致。,412,441351987,嵌进现实的大厂梦,2026-09-16 01:18:04 UTC,2026-09-16 01:18:04 UTC,https://www.nowcoder.com/feed/main/detail/f60023be1d034b88852ee6b7a2ca5381,1675942,uuid:f60023be1d034b88852ee6b7a2ca5381
www.nowcoder.com.har,数据分析面经,12,4,MOMENT,momentData,201,74,2907298,c639e7ea920b49b1834839f2a090809e,Walmart-Onesec-Intern一面（已offer）,什么是数据流分析，能补齐AST的哪些短板？ 20. 静态分析视角如何识别SQL注入这类漏洞路径？ 21. 污点分析包含哪三类核心节点？ 22. 举几个污点源、污点汇点的业务例子 23....因为我已经被封了两个了[发火]） 总的来说 节奏挺快的但是都回答的7788[笑cry] 面完10分钟后约二面[拜拜][切] #牛客AI配图神器# #实习面试记录# #发面经攒人品...多用户共用Agent记忆，怎么做数据隔离？ 29. 向量化前对原始记忆文本做哪些处理，元数据如何使用？ 30. 你的Agent项目采用什么方案做效果评测？...AST对比正则做代码分析各有什么优劣？ 15. 如何基于AST识别代码中的硬编码路径？ 16. 如何区分注释字符串和真实代码字符串字面量？ 17. 大规模代码库下如何优化AST分析性能？ 18....介绍数组和链表两种数据结构 8. 讲讲哈希表底层原理 9. 哈希冲突有哪些解决方式？ 10. 哈希表负载因子的作用，为什么要扩容重哈希？ 11. 从增删查改对比数组和哈希表的性能差异 12.,462,404242346,Recall_15,,2026-09-10 07:19:04 UTC,https://www.nowcoder.com/feed/main/detail/c639e7ea920b49b1834839f2a090809e,2907298,uuid:c639e7ea920b49b1834839f2a090809e
www.nowcoder.com.har,数据分析面经,12,5,POST,contentData,207,250,930884171591876608,7082076b145b42a5b810f144e0f096a2,虚拟盒子 前端实习 · 面经（2026.09.17）,"样式 ✅ 表单与预览共用数据..."" TCP 那题后放弃了 手机自带的录音功能，然后用它转txt文本，然后丢给AI进行分析的。...结论就是我太菜了，agent就知道概念，RESTFUL只知道是一个标准其他啥都不知道，TS八股文没背过，Webpack、Vite这一块还很缺因为没咋研究过，还有就是AI分析太会捧杀了。...Vite 和 Webpack 的区别 ❌ 只说""按需 vs 全量""，信息量太少 14 用过哪些 AI 工具 ✅ Trae → Codex → DeepSeek Harness 15 AI 多次解决不了怎么分析...WebSocket 的用户 ID 从哪获取 ⚠️ 绕了半天（订单→聊天 ID→权限数组）， 没直接答""从 token 解"" 26 html2canvas + jsPDF 导出链路 /",359,697182723,秋殇与星河,2026-09-19 10:01:21 UTC,2026-09-19 10:01:21 UTC,https://www.nowcoder.com/feed/main/detail/7082076b145b42a5b810f144e0f096a2,1676918,uuid:7082076b145b42a5b810f144e0f096a2
www.nowcoder.com.har,数据分析面经,12,6,POST,contentData,207,250,930834090742280192,d05f5bc47060471da1d030ad551ecafd,面经52：紫光同芯 | 一面 | 嵌入式软件,首先确认主从两端的 CPOL、CPHA、数据位宽、MSB/LSB、SPI 频率等配置一致；然后用逻辑分析仪同时观察 CS、SCK、MOSI、MISO，确认实际发送和采样时序是否正确。...嵌入式大厂秋招速通，包含了华为影石等30+大厂面经：嵌入式秋招专栏/面经 已有4.8w+同学阅读，50+篇面试经验，80+篇文章帮助大家建立完整知识体系： 1....华为 | 嵌入式软件 | 面经 3. OPPO | 嵌入式软件 | 一面 4. VIVO | 嵌入式软件 | 一面 4. 讲一讲 volatile 关键字的作用是什么？...使用 SPI 的时候出现过数据乱码吗？怎么进行排查？ 回答思路：按照软件配置、通信时序、硬件信号和数据处理几个层面排查。...适合动态创建不确定大小、生命周期较长的数据。容易产生内存碎片和内存泄漏。,363,183142040,机械人的嵌入式之路,2026-09-19 06:42:21 UTC,2026-09-19 06:42:21 UTC,https://www.nowcoder.com/feed/main/detail/d05f5bc47060471da1d030ad551ecafd,1676877,uuid:d05f5bc47060471da1d030ad551ecafd
www.nowcoder.com.har,数据分析面经,12,7,POST,contentData,207,250,928794941843607552,89c86cf76d7c49a59ccab301684e0008,淘天面经 淘天集团运营岗面经-01,举以数据分析来指导商品运营工作的例子 怎么引入有竞争力的商家 怎样结合内外资源搭建商家梯队...你是如何通过数据分析找出问题所在，并采取了哪些策略来重新激活用户增长的？ 假设当前手机天猫客户端的用户留存率出现了下滑，你会怎样利用你的专业知识进行用户行为分析，进而制定有效的用户留存提升计划？...给出一次你通过数据发现某品类供给结构失衡（如高客单不足、长尾失活）的案例：诊断步骤、策略组合、改善结果。 面对优质商家迟迟不参与平台活动，你如何分析其意愿与能力差异，并制定差异化运营打法？...在面对海量用户数据时，你是如何确保自己的分析既全面又精准，同时又能从中提炼出有价值的用户洞察，为后续的运营决策提供支持？ 考虑到电商平台的特殊性，你认为在推动用户规模增长的过程中，最重要的是什么？...面经 02 面试岗位：用户运营 ｜ 面试时间：2025 年 10 月 16 日 在你之前的工作经历中，有没有遇到过用户增长停滞的情况？,413,646661816,林小白zii,2026-09-13 15:39:30 UTC,2026-09-13 15:39:30 UTC,https://www.nowcoder.com/feed/main/detail/89c86cf76d7c49a59ccab301684e0008,1675409,uuid:89c86cf76d7c49a59ccab301684e0008
www.nowcoder.com.har,数据分析面经,12,8,POST,contentData,207,250,930120776135507968,135ecfea0c0d4271aa585e188b6398b7,2026年媒体发稿平台推荐:全媒体资源格局下的专业平台优势测评报告,"本次报告以媒介集市为核心测评对象,结合其公开数据、平台服务模式、客户满意度与运营效果进行综合分析。...区域优化与上市公司合作方面,媒介集市在区域搜索优化方面经验丰富,并与大型上市公司签约并稳定合作。...报告测评时点为2026年第三季度,数据来源包括平台公开信息、实际测试验证、第三方监测工具跟踪及行业客户访谈。...整体来看,平台在资源丰富度和发布效率方面表现突出,价格透明度也较高,售后与数据追踪仍有持续提升空间。...这组数据表明,平台在发稿速度、执行稳定性、搜索收录方面具备成熟能力,能够满足企业对时效性和确定性的要求。",265,904528728,伤心的柠檬精,2026-09-17 07:27:54 UTC,2026-09-17 07:27:54 UTC,https://www.nowcoder.com/feed/main/detail/135ecfea0c0d4271aa585e188b6398b7,1676367,uuid:135ecfea0c0d4271aa585e188b6398b7
www.nowcoder.com.har,数据分析面经,12,9,POST,contentData,207,250,930831832109654016,61a0c347276140358dc46891b14c1646,嵌入式面试八股文全解析：大厂到底在考什么（附高频题 + 答题话术）,"嵌入式八股文专栏：（附嵌入式各家大厂面经资料整理） 二、C 语言：占比最高，也最容易翻车 嵌入式面试的 C 语言题，和互联网后端完全不是一个路子——不考语言特性花活，考的是内存模型。...每天手写 2 道代码题，整理成自己的模板 第 2 周 中断 + RTOS 在 STM32 上跑一个多任务 + 中断通信的 demo 第 3 周 Linux 驱动 + 通信协议 写一个字符设备驱动；用逻辑分析仪抓一次...，再更新 head */ return 0; } 写完后主动补一句：""单生产者单消费者场景下不需要加锁，但要注意先写数据再更新指针，必要时加内存屏障防止编译器重排。""...next == r->tail) return -1; /* 满 */ r->buf[r->head] = v; r->head = next; /* 先写数据...atomic_t —— 最简单，只适合计数自旋锁 —— 不能睡眠，中断上下文必须用 spin_lock_irqsave互斥锁 —— 可以睡眠，只能用在进程上下文RCU —— 读多写少场景 用户态与内核态数据拷贝",478,441351987,嵌进现实的大厂梦,2026-09-19 06:33:23 UTC,2026-09-19 06:33:23 UTC,https://www.nowcoder.com/feed/main/detail/61a0c347276140358dc46891b14c1646,1676876,uuid:61a0c347276140358dc46891b14c1646
www.nowcoder.com.har,数据分析面经,12,10,POST,contentData,207,250,928332164561666048,f84d9443f9124230a0fc7cbeb8c2cfe6,淘天面经 淘天集团AI Agent开发岗面经-05,bad case分析维度 微调Qwen时如何设计learning rate scheduler Prompt优化模块的A/B测试方案 面经 13 面试岗位：AI 应用研发工程师 ｜ 面试时间：2025...手撕：实现 LRUCache 的 get 和 put 函数 面经 10 面试岗位：Agent 算法工程师 ｜ 面试时间：2025 年 12 月 6 日 简单介绍实习的整个项目背景 训练数据是怎么构建的，...工具调用超时后的降级方案设计 自主构建的评估数据集规模？...SFT数据清洗的具体流程？遇到低质量数据怎么处理 RAG的chunk优化策略有哪些？怎么评估检索相关性 DPO训练中的梯度爆炸问题如何解决？ 多工具调度模块如何解决冲突检测？...简要介绍一下SFT的核心流程，以及数据集的构建策略，SFT之后常见的Post-Training还有哪些？它们之间的目的有何区别？ 什么是RAG，它是怎么提升生成质量的？,412,646661816,林小白zii,2026-09-12 09:00:36 UTC,2026-09-12 09:00:36 UTC,https://www.nowcoder.com/feed/main/detail/f84d9443f9124230a0fc7cbeb8c2cfe6,1675285,uuid:f84d9443f9124230a0fc7cbeb8c2cfe6
www.nowcoder.com.har,数据分析面经,12,11,POST,contentData,207,250,929024261442793472,4326106f26064624b3ec056505cda293,面经46：安克创新 | 二面 | 嵌入式软件,嵌入式大厂秋招面经专栏， 已有4.1w+同学阅读，60+篇面试经验（持续更新中），帮助大家建立完整知识体系： 嵌入式秋招专栏/面经 5. STM32 的启动流程了解吗？...第四步：分析根因 常见原因包括： 野指针 数组越界 栈溢出 函数指针错误 非法地址访问 内存被破坏 中断配置错误 通过 Fault 寄存器 + PC/LR + 调用栈定位现场，再分析根因。 7....表示： ACK = 0 如果没有响应，则保持 SDA 为高，表示： NACK = 1 如果一直收不到 ACK，我会按照下面的顺序排查： ① 检查硬件 先用示波器/逻辑分析仪看： SCL SDA 是否真的有波形...，就可能出现： a = 新数据 b = 旧数据 也就是读取到了一个不一致的数据状态。...共享内存解决的是： “多个进程怎么访问同一块数据。” 但它并没有自动解决： “多个进程同时访问这块数据时，怎么保证数据一致性。”,403,183142040,机械人的嵌入式之路,2026-09-14 06:50:44 UTC,2026-09-14 06:50:44 UTC,https://www.nowcoder.com/feed/main/detail/4326106f26064624b3ec056505cda293,1675562,uuid:4326106f26064624b3ec056505cda293
www.nowcoder.com.har,数据分析面经,12,12,POST,contentData,207,250,930603646885122048,82b1e168ce8b414088555cd124833a48,字节面经 字节跳动AI Agent开发岗面经-04,面经 03 面试岗位：AI Agent开发岗 ｜ 面试时间：2026 年 9 月 15 日 请做一下自我介绍 实习中的 AI 评测数据集是如何获取的？ 评测数据集是否有人工或自动标注？...手撕：螺旋矩阵 III 的简化变体，从矩阵中心开始遍历 面经 10 面试岗位：AI Agent开发岗 ｜ 面试时间：2026 年 9 月 10 日 mcp和skill的区别 数据库索引介绍下 B+ 树作为数据库索引结构有哪些优势...分析当前实现的时间复杂度。 如果两个 List 变成无法整体排序的无限序列，应该如何处理？ 使用 Bitmap 时，如果元素值范围非常大，会有什么问题？ 是否可以将两个无限序列拆成局部、分批处理？...常见数据库有哪些类型？ 不同类型数据库之间有什么区别？ MySQL 底层索引使用什么数据结构？ 为什么 MySQL 索引使用 B+ 树，而不是其他树结构？...数据库有哪些事务隔离级别？ 业务中通常如何选择事务隔离级别？ 读已提交隔离级别在业务中可能出现什么问题？ 可重复读隔离级别如何处理并发读取问题？ 数据库有哪些并发控制手段？,479,646661816,林小白zii,2026-09-18 15:26:39 UTC,2026-09-18 15:26:39 UTC,https://www.nowcoder.com/feed/main/detail/82b1e168ce8b414088555cd124833a48,1676801,uuid:82b1e168ce8b414088555cd124833a48
www.nowcoder.com.har,数据分析面经,12,13,POST,contentData,207,250,929180996614750208,ccc0cd1299f745f4a93794c7cda25352,拼多多面经 拼多多算法岗面经-01,“分析复盘创意方案的业务效果”，你会关注哪些关键数据和维度？你如何从中提炼出“目标用户的审美模型”？...比如数据并行（DP）、张量并行（TP）这些，看过 Megatron 这类框架的源码吗？...当模型出现 bad case 时，你一般会怎么分析？后续会采取哪些措施来改进？ 如果需要为特定领域的文本训练一套 Embedding，你会怎么做？ 聊聊你实习时团队的组成和分工吧，大家是怎么协作的？...，这时候负向如何理解 模型经过离线哪些验证之后才上线的 Transformer对比RNN、LSTM有什么不同 .bes的数据有多少？...10 面试岗位：拼多多 算法岗 ｜ 面试时间：2025 年 10 月 15 日 构建的新数据集引起其他领域能力下来应该怎么办 介绍transformer结构 了解clip/blip吗 QwenVL和InternVL,377,646661816,林小白zii,2026-09-14 17:13:33 UTC,2026-09-14 17:13:33 UTC,https://www.nowcoder.com/feed/main/detail/ccc0cd1299f745f4a93794c7cda25352,1675689,uuid:ccc0cd1299f745f4a93794c7cda25352
www.nowcoder.com.har,数据分析面经,12,14,POST,contentData,207,250,929182786928279552,4d5892f8981949be865f2e230e02bec8,拼多多面经 拼多多AI Agent开发岗面经-02,（还有一些针对项目的问题，具体记不起来了） 双分析agent＋裁决agent架构与单分析agent＋校验agent架构的优劣辨析 简析claude code，Hermes，openclaw等热门的agent...它解决的核心问题是不同模态工具之间的数据流转 算法题：并查集板子这个直接秒了 面经 12 面试岗位：拼多多 AI Agent开发岗 ｜ 面试时间：2026 年 7 月 25 日 项目背景，项目架构，每个步骤为什么要这么做...服务端校验：重新校验模型生成的参数 例如，模型调用“删除数据”工具时，即使参数格式正确，也不能直接执行。...架构 算法题：并查集板子 准确度的计算方法，如何进行回归测试，如果测试出问题了怎么解决 workflow和agent优劣分析 function与skills怎么选择 线上有没有遇到OOM的情况，如何解决的...向量数据库检索到的历史信息即使语义相关但时间过久，还能直接使用吗？ 单 Agent 和多 Agent 分别适用于哪些场景，如何判断是否需要多 Agent？,456,646661816,林小白zii,2026-09-14 17:20:40 UTC,2026-09-14 17:20:40 UTC,https://www.nowcoder.com/feed/main/detail/4d5892f8981949be865f2e230e02bec8,1675694,uuid:4d5892f8981949be865f2e230e02bec8
www.nowcoder.com.har,数据分析面经,12,15,POST,contentData,207,250,927381090602348544,8e4ec364ce544e738d9a1c1b83e7d562,美团面经-美团算法岗面经-01,平时是否使用AI Coding/AI数据分析? 面经 03 面试岗位：算法岗 ｜ 面试时间：2026 年 4 月 21 日 CTR和CVR是两个独立模型还是多目标模型?为什么这么设计?...怎么实现的 AOP失效的场景 给你一个场景，100亿个数据如何取前100个大的数据 你刚刚说用堆排序，时间复杂度是多少 面经 07 面试岗位：算法岗 ｜ 面试时间：2026 年 3 月 29 日 近期看过的大模型文章...面经 14 面试岗位：算法岗 ｜ 面试时间：2026 年 3 月 23 日 介绍一下数据集对大模型更熟悉还是传统推荐更熟悉 强化学习DPO PPO GRPO有了解吗 大模型微调了解吗比如lora AUC...模型训练数据的融合方式，是离线天级别更新吗? 消融实验都做了哪些?哪个模块贡献最大? 线上效果是否一上来就为正向(是否遇到离线好但线上差的案例) 拷打第三个项目？ 模型Token化改造的动机是什么?...Coding:最长回文子序列 面经 04 面试岗位：算法岗 ｜ 面试时间：2026 年 4 月 15 日 全程项目拷打 手撕：一道算法题。,481,646661816,林小白zii,2026-09-09 18:01:22 UTC,2026-09-09 18:01:22 UTC,https://www.nowcoder.com/feed/main/detail/8e4ec364ce544e738d9a1c1b83e7d562,1674646,uuid:8e4ec364ce544e738d9a1c1b83e7d562
www.nowcoder.com.har,数据分析面经,12,16,POST,contentData,207,250,928329691084095488,9ee28c63c13744279c501fe14ab0368d,淘天面经 淘天集团AI产品经理岗面经-01,如何通过数据分析驱动产品迭代？ 你提到的指标中，哪些是短期效果，哪些是长期价值？如何平衡这两者？ 在 AI Agent 的选品场景中，数据质量对推荐效果至关重要。...你会如何设计数据收集和清洗的流程以支持 Agent 的精准推荐？...面经 03 面试岗位：AI产品经理岗 ｜ 面试时间：2026 年 1 月 30 日 对话式电商（通过聊天机器人完成购物）是近年热门方向。...面经 01 面试岗位：AI产品经理岗 ｜ 面试时间：2026 年 5 月 3 日 实习经历拷打 你现在往 AI 产品方向发展，比较倾向的细分领域具体是哪些？ 之前项目这段时间是做模型相关的工作吗？...面经 04 面试岗位：AI产品经理岗 ｜ 面试时间：2025 年 10 月 27 日 淘宝商家在经营中面临选品、营销、客服等环节的痛点，你认为 AI Agent 如何帮助中小商家提升效率？,385,646661816,林小白zii,2026-09-12 08:50:46 UTC,2026-09-12 08:50:46 UTC,https://www.nowcoder.com/feed/main/detail/9ee28c63c13744279c501fe14ab0368d,1675280,uuid:9ee28c63c13744279c501fe14ab0368d
www.nowcoder.com.har,数据分析面经,12,17,POST,contentData,207,250,930296361814065152,8b72d470c7334962932582818055409e,字节面经 字节跳动算法岗面经-04,介绍职责、问题、方案和结果 介绍与数据分析相关的项目或实习经历 数学建模项目解决了什么问题，个人分工是什么？...面经 01 面试岗位：算法岗 ｜ 面试时间：2026 年 9 月 10 日 介绍强化学习相关项目 训练集群流程优化 了解过模型剪枝吗？...手撕：最长无重复字符子串长度 面经 03 面试岗位：算法岗 ｜ 面试时间：2026 年 9 月 1 日 打开论文和代码，介绍项目实现和关键贡献 常见优化器有哪些，各自维护哪些状态变量？...介绍codex pi的实现，agent如何和业务结合并提效 面经 02 面试岗位：Agent 算法岗 ｜ 面试时间：2026 年 9 月 2 日 介绍实习中知识图谱的设计，以及知识图谱如何用于合成任务...手撕：给定固定工序顺序和待处理序列，求补全为合法工序序列的最少轮数 面经 04 面试岗位：算法岗 ｜ 面试时间：2026 年 8 月 27 日 请做一下自我介绍，并介绍近期主要经历 选择一段实习或项目，,426,646661816,林小白zii,2026-09-17 19:05:37 UTC,2026-09-17 19:05:37 UTC,https://www.nowcoder.com/feed/main/detail/8b72d470c7334962932582818055409e,1676556,uuid:8b72d470c7334962932582818055409e
